"geoid","ll_uuid","zn_county","municipality_name","zn_code","zn_description","zoning_type","zoning_subtype","allows_residential","allows_comm_office","permitted_land_uses","zn_max_coverage_pct","zn_max_far","zn_max_height_ft","zn_max_dua","zn_min_lot_area_sq_ft","ed_bldg_footprint_sqft","ed_lat","ed_lon","geometry","vacancy_status","actual_lot_coverage_pct"
"06075","0fd37ebe-05d5-4209-8163-66e219c593a7","San Francisco","San Francisco","UMU-68-X","Urban Mixed Use","Mixed","Mixed Use",,,"{""other"":[""multiple"",""signage"",""uncategorized""],""retail"":[""general retail"",""restricted retail"",""personal services""],""lodging"":[""hotel/motel""],""parking"":[""parking garage or lot""],""community"":[""public, quasi-public, and government"",""transportation facilities",-9999.0,-9999.0,68.0,-9999.0,2500.0,5518.95405308091,37.760662,-122.38796,"01060000000100000001030000000100000006000000058EFF01D6985EC01F74072461E14240FCA58638D6985EC03C0F129D65E14240FF4C0265D3985EC0ADC726F565E142401EB678EDD2985EC0A2732E185CE142401B0FFDC0D5985EC0B7A319C05BE14240058EFF01D6985EC01F74072461E14240","Developed",220.76
"06075","4a9de063-5ffd-4e9b-bfc9-6e371d690b48","San Francisco","San Francisco","UMU-40-X","Urban Mixed Use","Mixed","Mixed Use",,,"{""other"":[""multiple"",""signage"",""uncategorized""],""retail"":[""general retail"",""restricted retail"",""personal services""],""lodging"":[""hotel/motel""],""parking"":[""parking garage or lot""],""community"":[""public, quasi-public, and government"",""transportation facilities",-9999.0,-9999.0,40.0,-9999.0,2500.0,22802.743886204,37.7601930000001,-122.39115,"0106000000010000000103000000010000000B000000B01019CA09995EC0B2B38A8F4FE142409A20103FFF985EC0281081D250E14240B4660513FF985EC071EEC1374DE14240D39C457EFD985EC0DE9811842BE14240FB100263FD985EC073CF734529E14240ADC20A0A03995EC02DC34A9528E14240CC4E4E2503995EC05097E8D32AE14240E98C4E0908995EC052C9E93C2AE1424059270DC608995EC04F46F1272AE14240AA68BE840A995EC04A9660764FE14240B01019CA09995EC0B2B38A8F4FE14240","Developed",912.11
"06075","ed217f07-bd28-4f9a-9067-eba4d57a4b98","San Francisco","San Francisco","UMU-40-X","Urban Mixed Use","Mixed","Mixed Use",,,"{""other"":[""multiple"",""signage"",""uncategorized""],""retail"":[""general retail"",""restricted retail"",""personal services""],""lodging"":[""hotel/motel""],""parking"":[""parking garage or lot""],""community"":[""public, quasi-public, and government"",""transportation facilities",-9999.0,-9999.0,40.0,-9999.0,2500.0,15318.1574182714,37.760185,-122.389946,"01060000000100000001030000000100000006000000A5E7C073EF985EC0AF9A0AB952E142402ACA160FEF985EC0A1C000344AE14240121EA3ABF4985EC07A010A8849E14240E2C6AC52FA985EC07A08E0D748E14240B52F6FB9FA985EC0F8E11B6151E14240A5E7C073EF985EC0AF9A0AB952E14240","Developed",612.73
"06075","bb721a0a-f938-4937-8ba1-c7722f75966c","San Francisco","San Francisco","RH-2-40-X","Residential House Two Family","Residential","Two Family",,,"{""other"":[""signage"",""multiple"",""uncategorized""],""lodging"":[""hotel/motel""],""parking"":[""parking garage or lot""],""community"":[""schools and universities"",""medical"",""public, quasi-public, and government""],""commercial"":[""professional office""],""mechanical"":[""util",-9999.0,1.8,40.0,-5555.0,2500.0,813.51984022106,37.759645059,-122.393557203,"0106000000010000000103000000010000000500000072A547A72E995EC082BD949A3DE142405319048C2E995EC0A286F65B3BE1424023C20D3334995EC06E82FFAF3AE142402557504E34995EC0C0C39DEE3CE1424072A547A72E995EC082BD949A3DE14240","Developed",32.54
"06075","7da1d1cf-f8fe-4315-98c4-35d7977430ba","San Francisco","San Francisco","RH-3-45-X","Residential House Three Family","Residential","Multi Family",,,"{""other"":[""signage"",""multiple"",""uncategorized""],""lodging"":[""hotel/motel""],""parking"":[""parking garage or lot""],""community"":[""schools and universities"",""medical"",""public, quasi-public, and government""],""commercial"":[""professional office""],""mechanical"":[""util",-9999.0,1.8,45.0,-5555.0,2500.0,7383.27458756711,37.7580340000001,-122.39059,"010600000001000000010300000001000000050000003BB1976FFD985EC0818D74ED0BE14240C3C3A204FD985EC015372BF702E142404B23DD4001995EC0FF2DF47002E14240C310D2AB01995EC0D6D56D6B0BE142403BB1976FFD985EC0818D74ED0BE14240","Developed",295.33000000000004
"06075","388ddab3-279e-4ee9-a57f-5efaa0b79c0b","San Francisco","San Francisco","RH-3-40-X","Residential House Three Family","Residential","Multi Family",,,"{""other"":[""signage"",""multiple"",""uncategorized""],""lodging"":[""hotel/motel""],""parking"":[""parking garage or lot""],""community"":[""schools and universities"",""medical"",""public, quasi-public, and government""],""commercial"":[""professional office""],""mechanical"":[""util",-9999.0,1.8,40.0,-5555.0,2500.0,949.455718572012,37.7591200000001,-122.38967,"01060000000100000001030000000100000005000000CD057AA8ED985EC0EC467B0E2CE14240C3076891ED985EC01C7D1B412AE142400C10DC2BF3985EC05B29249529E142405D0EEE42F3985EC0F447525E2BE14240CD057AA8ED985EC0EC467B0E2CE14240","Developed",37.980000000000004
"06075","49b37d07-e04d-45ae-8aa6-5902a9741df2","San Francisco","San Francisco","RH-2-40-X","Residential House Two Family","Residential","Two Family",,,"{""other"":[""signage"",""multiple"",""uncategorized""],""lodging"":[""hotel/motel""],""parking"":[""parking garage or lot""],""community"":[""schools and universities"",""medical"",""public, quasi-public, and government""],""commercial"":[""professional office""],""mechanical"":[""util",-9999.0,1.8,40.0,-5555.0,2500.0,801.328951992159,37.7585,-122.39485,"010600000001000000010300000001000000050000000984C68242995EC0044C6F1118E14240D9AC6A6542995EC06EA342B115E1424034135B0A48995EC0EB39190115E14240AAEAB62748995EC0C6ED456117E142400984C68242995EC0044C6F1118E14240","Developed",32.05
"06075","7b274c34-9d27-42bb-8336-623dc7ac4f0a","San Francisco","San Francisco","PDR-1-G-40-X","Production Distribution And Repair General","Special","Special",,,"{""other"":[""multiple"",""signage"",""accessory"",""uncategorized""],""retail"":[""general retail"",""restricted retail"",""personal services""],""parking"":[""parking garage or lot""],""community"":[""public, quasi-public, and government"",""transportation facilities and infrastru",-9999.0,3.0,40.0,-9999.0,2500.0,655.323680007887,37.756608704,-122.393996413,"010600000001000000010300000001000000050000009D1AAE2D3C995EC060884966F5E0424024287A6D36995EC0A6BBA31AF6E04240299D9E9534995EC04B41874ECFE04240026157233B995EC0D132660DDEE042409D1AAE2D3C995EC060884966F5E04240","Developed",26.21
"06075","7b274c34-9d27-42bb-8336-623dc7ac4f0a","San Francisco","San Francisco","PDR-1-G-40-X","Production Distribution And Repair General","Special","Special",,,"{""other"":[""multiple"",""signage"",""accessory"",""uncategorized""],""retail"":[""general retail"",""restricted retail"",""personal services""],""parking"":[""parking garage or lot""],""community"":[""public, quasi-public, and government"",""transportation facilities and infrastru",-9999.0,3.0,40.0,-9999.0,2500.0,655.643121198042,37.7566667770001,-122.394001322,"010600000001000000010300000001000000050000009D1AAE2D3C995EC060884966F5E0424024287A6D36995EC0A6BBA31AF6E04240299D9E9534995EC04B41874ECFE04240026157233B995EC0D132660DDEE042409D1AAE2D3C995EC060884966F5E04240","Developed",26.23
"06075","7b274c34-9d27-42bb-8336-623dc7ac4f0a","San Francisco","San Francisco","PDR-1-G-40-X","Production Distribution And Repair General","Special","Special",,,"{""other"":[""multiple"",""signage"",""accessory"",""uncategorized""],""retail"":[""general retail"",""restricted retail"",""personal services""],""parking"":[""parking garage or lot""],""community"":[""public, quasi-public, and government"",""transportation facilities and infrastru",-9999.0,3.0,40.0,-9999.0,2500.0,194704.913479544,37.757015,-122.394066,"010600000001000000010300000001000000050000009D1AAE2D3C995EC060884966F5E0424024287A6D36995EC0A6BBA31AF6E04240299D9E9534995EC04B41874ECFE04240026157233B995EC0D132660DDEE042409D1AAE2D3C995EC060884966F5E04240","Developed",7788.2
"06075","81836a95-54cc-4932-9bdc-df30f74203c2","San Francisco","San Francisco","PDR-1-G-40-X","Production Distribution And Repair General","Special","Special",,,"{""other"":[""multiple"",""signage"",""accessory"",""uncategorized""],""retail"":[""general retail"",""restricted retail"",""personal services""],""parking"":[""parking garage or lot""],""community"":[""public, quasi-public, and government"",""transportation facilities and infrastru",-9999.0,3.0,40.0,-9999.0,2500.0,7592.48226366405,37.7573600000001,-122.392845,"010600000001000000010300000001000000070000008AC8813D26995EC021CF9009F8E04240977A43C623995EC094194359F8E042400E2FD25023995EC05B8A29FEEFE042407E6324D321995EC01F134E2CF0E04240FE22F9B921995EC091EDA4BBEBE042405F9350A225995EC012C10242EBE042408AC8813D26995EC021CF9009F8E04240","Developed",303.7
"06075","1ccc717b-68f0-4d78-b2d4-6dc404c2ae2c","San Francisco","San Francisco","RH-2-40-X","Residential House Two Family","Residential","Two Family",,,"{""other"":[""signage"",""multiple"",""uncategorized""],""lodging"":[""hotel/motel""],""parking"":[""parking garage or lot""],""community"":[""schools and universities"",""medical"",""public, quasi-public, and government""],""commercial"":[""professional office""],""mechanical"":[""util",-9999.0,1.8,40.0,-5555.0,2500.0,4460.31923206318,37.7622155060001,-122.393344916,"01060000000100000001030000000100000005000000D6516F2C28995EC019891FF296E1424061942FBB27995EC03EACA4F78DE14240EB3C39622D995EC023F97B478DE1424059C15ED12D995EC0C400F74196E14240D6516F2C28995EC019891FF296E14240","Developed",178.41
"06075","69260dc4-ce54-4133-b21d-d8bbd1fb32bd","San Francisco","San Francisco","RH-2-40-X","Residential House Two Family","Residential","Two Family",,,"{""other"":[""signage"",""multiple"",""uncategorized""],""lodging"":[""hotel/motel""],""parking"":[""parking garage or lot""],""community"":[""schools and universities"",""medical"",""public, quasi-public, and government""],""commercial"":[""professional office""],""mechanical"":[""util",-9999.0,1.8,40.0,-5555.0,2500.0,1411.41803796003,37.75426,-122.398964,"01060000000100000001030000000100000005000000C52097C885995EC0B84CC30C8DE04240ED9453AD85995EC0550C25CE8AE042407B0255698B995EC04B54CA198AE04240C9D0B1868B995EC0AD9F68588CE04240C52097C885995EC0B84CC30C8DE04240","Developed",56.46
"06075","97845fc4-966a-486a-940f-86623b3214c9","San Francisco","San Francisco","PDR-1-G-40-X","Production Distribution And Repair General","Special","Special",,,"{""other"":[""multiple"",""signage"",""accessory"",""uncategorized""],""retail"":[""general retail"",""restricted retail"",""personal services""],""parking"":[""parking garage or lot""],""community"":[""public, quasi-public, and government"",""transportation facilities and infrastru",-9999.0,3.0,40.0,-9999.0,2500.0,7592.48226366405,37.7573600000001,-122.392845,"010600000001000000010300000001000000070000008AC8813D26995EC021CF9009F8E04240977A43C623995EC094194359F8E042400E2FD25023995EC05B8A29FEEFE042407E6324D321995EC01F134E2CF0E04240FE22F9B921995EC091EDA4BBEBE042405F9350A225995EC012C10242EBE042408AC8813D26995EC021CF9009F8E04240","Developed",303.7
"06075","c9e1641e-029c-479e-902e-5e3896ba900b","San Francisco","San Francisco","RH-2-40-X","Residential House Two Family","Residential","Two Family",,,"{""other"":[""signage"",""multiple"",""uncategorized""],""lodging"":[""hotel/motel""],""parking"":[""parking garage or lot""],""community"":[""schools and universities"",""medical"",""public, quasi-public, and government""],""commercial"":[""professional office""],""mechanical"":[""util",-9999.0,1.8,40.0,-5555.0,2500.0,1451.0688273448,37.7561200000001,-122.39816,"01060000000100000001030000000100000005000000A436DC627E995EC0D57E6A4FC9E04240F184D3BB78995EC0378560FBC9E04240D3F88FA078995EC06AEAC2BCC7E04240CCAA98477E995EC02753CB10C7E04240A436DC627E995EC0D57E6A4FC9E04240","Developed",58.04
